5.154296302569614596e+01,4.815100381686971076e+00,9.889916219391993835e+00,5.210690796304025874e+00,5.072944740924549833e+00,2.198722475487759898e+00,4.672151079581523092e+00,4.772214156645644856e+00,4.708665678575362001e+00,3.241035650676845847e+00,3.971843122791872904e+00,5.651706286924900624e+00,7.538593332706312822e+00
4.264246169517019780e+01,8.731452036826349072e+00,1.150570346380964004e+01,6.985163224063070331e+00,8.101110577363062504e+00,6.436622766781757932e+00,6.911558274208439379e+00,5.547669194873440013e+00,4.310148359911890381e+00,4.806701713758895878e+00,6.827098168754752727e+00,7.147559491533393761e+00,6.423829352843904772e+00
3.928976005902215718e+01,8.738010069536922941e+00,1.148217747846406844e+01,8.094633399099359750e+00,8.688162089021629342e+00,6.756856815674503913e+00,7.184619785480252929e+00,5.366358474803394785e+00,4.661122370114466840e+00,4.949615513814364931e+00,6.490620436747306599e+00,6.694842740141736748e+00,6.268494534333221679e+00
6.022365504018400628e+01,6.337890404389430188e+00,1.231392101919708360e+01,6.802434959413652393e+00,8.466569848148047583e+00,5.086058694549521420e+00,6.039684526586734492e+00,2.955498670466440991e+00,1.797592596696850453e+00,3.091902853282160191e+00,5.690573746394944621e+00,5.809947114084863529e+00,5.074518388048025130e+00
5.369389986914561064e+01,5.183498579913921489e+00,1.321279775666339873e+01,5.396500024339462520e+00,8.332915044273331517e+00,4.065971962676997009e+00,4.579809084345008330e+00,3.420434495374977679e+00,4.274864735402103655e+00,4.318987527386171088e+00,5.407969903631546060e+00,4.130125734312636077e+00,3.236827251644037062e+00
2.498154724715226038e+01,3.374689760881516065e+00,1.161760963328267060e+01,-1.658598039070992458e+00,4.557061009578244004e+00,8.136239480038286231e+00,8.201766247792610542e+00,5.029360911113002430e+00,7.977483037845197522e+00,4.456926878680249615e+00,6.732489650857244712e+00,5.607634292798277187e+00,5.530455203982613810e+00
1.516861749342436383e+01,6.854265605816385332e+00,1.018760728132081184e+01,1.674949059054345213e+00,5.761794604257950425e+00,8.027156343590021947e+00,8.392805980704755697e+00,7.422559088746977451e+00,8.940212242199967463e+00,6.569056606498596018e+00,7.018014090171569741e+00,6.409049185868995302e+00,6.662886275236550304e+00
2.323773326234190506e+01,5.037270792701967537e+00,1.140706336125710152e+01,-1.388836316127925130e+00,4.711112292193108786e+00,7.612939091321537788e+00,7.853488647974838699e+00,5.788983434334264544e+00,9.187026860481095625e+00,5.615282554676385374e+00,7.528252323339278185e+00,5.909371233382861632e+00,5.815778312360439628e+00
2.332565730489216449e+01,4.641248544340401239e+00,1.125534342594818504e+01,-8.937333419031830983e-01,4.622343978870195436e+00,7.622321015440599368e+00,7.789065485746475836e+00,5.438366859084506011e+00,7.867583603720242458e+00,4.357741538496105349e+00,5.846152839957616365e+00,5.107277716886329699e+00,5.772004741086673718e+00
3.557264806199958684e+01,-3.101969381245673674e+00,1.075748774231268179e+01,-9.355354284108353013e+00,5.067505243857579611e-01,5.106041464966085464e+00,6.107128268659281822e+00,2.301383848386727049e+00,6.386347528802964746e+00,1.012549858946185877e+00,3.985305244923956103e+00,2.028921607704404551e+00,2.568689241234867193e+00
3.660150535175517206e+01,-3.027275347880276968e+00,1.082045486938169887e+01,-8.988378510547455846e+00,4.717235876086327551e-01,6.064561402642896226e+00,6.254113619457903006e+00,1.916233018766240859e+00,6.950864783832240157e+00,2.203447062717497906e-01,3.793894055220963235e+00,2.168008939566126170e+00,2.457240057012211043e+00
1.571071008785637702e+01,7.216101113637049203e+00,1.080051848252220381e+01,2.021837579090849157e+00,5.878642896484683966e+00,8.412928581836322195e+00,8.412409577829103924e+00,6.806274779445030454e+00,8.378144362644732723e+00,5.855618530878021311e+00,7.465527778739486919e+00,6.604276243796589618e+00,6.332237416904308525e+00
2.097152165059092965e+01,9.306313718531486145e+00,1.396777160014741526e+01,3.625653203956133552e+00,7.625056134879063308e+00,9.854791430751985715e+00,1.067624327785554428e+01,8.663231525034959191e+00,1.003837084896596821e+01,7.361822083447373544e+00,7.957443389265424827e+00,7.405487847802985080e+00,7.747409751759402496e+00
2.667204140706861892e+01,7.095561279784265984e+00,1.478165818203620319e+01,1.336473502714498496e+00,7.485610301749900941e+00,1.061359495973018241e+01,1.077336807976613819e+01,7.815430954582316403e+00,1.071417954612746826e+01,6.603547835407549194e+00,8.497427848675727091e+00,6.937577740260195469e+00,7.197018554991501560e+00
1.365858065056476711e+01,1.086085776435874273e+01,1.188773849422491224e+01,5.619773750656653633e+00,8.618422709888019284e+00,1.046641799221552560e+01,1.074395403439710606e+01,9.155568096226939900e+00,1.028413155625201547e+01,8.059811925481444206e+00,8.717975465769155718e+00,7.725271371100867590e+00,7.412156708734738864e+00
1.608842119914650581e+01,1.002066804519561494e+01,1.319272978390056750e+01,5.513821121236960998e+00,8.924789556022053816e+00,1.097282104134145975e+01,1.128272251878537702e+01,9.288585044132172897e+00,1.037544613609543553e+01,7.725476529833509076e+00,8.715404953799971821e+00,8.038075885966767586e+00,7.776661608077423793e+00
3.479481307064005335e+01,1.657212590572807676e+00,1.308625300794665591e+01,-4.109629333172740040e+00,4.759901634504172030e+00,8.354056749294027640e+00,8.595770985026359057e+00,4.419903509671582853e+00,8.549876691248670113e+00,2.579481125114877482e+00,5.554047126911446419e+00,3.972337667677804163e+00,4.779753430974547967e+00
3.513257375475176048e+01,1.973178172881922654e+00,1.337644011964000867e+01,-4.186033473773362878e+00,3.019347017570233493e+00,7.104508506200493123e+00,8.337324767481485210e+00,4.616296586637170130e+00,8.753016641917263030e+00,3.046437510190113329e+00,5.500488392109418534e+00,3.668796842344830278e+00,4.047545719574007883e+00
2.383049064626452207e+01,7.549435803689782176e+00,1.376365236802309333e+01,2.052167151712098292e+00,7.227969643221730855e+00,9.933356064347993453e+00,1.036951355136912412e+01,7.891122044542395741e+00,9.966260167005538406e+00,6.314457801321231578e+00,8.024716070104398469e+00,6.669587619886091723e+00,6.079327722966159975e+00
2.973459905024529348e+01,6.626871534659791507e+00,1.487840876260522016e+01,7.399666509238183032e-01,7.331864288341108704e+00,1.031658388213752708e+01,1.071603027678552067e+01,7.291751539046107844e+00,1.056287443386069036e+01,5.753146835619835642e+00,8.246308254786031355e+00,6.832068563702367037e+00,6.682769830568943803e+00
3.097090729752606109e+01,6.730930843742764402e+00,1.492768205172706431e+01,4.842794519332190850e-01,7.339993964392164116e+00,1.121965646591009502e+01,1.054770918375290556e+01,7.361416253980292979e+00,1.007135196309398850e+01,4.776738477698543761e+00,7.189151056665679107e+00,5.618666404931709657e+00,5.951134976952429767e+00
1.903653023522862853e+01,1.006729951860405770e+01,1.381273702501822420e+01,5.270845618456370119e+00,8.663074298326357336e+00,1.003059350367179015e+01,1.037763864208293363e+01,8.689565363168464174e+00,1.012627968614916796e+01,8.022068963744450443e+00,8.572161213402871738e+00,7.487809856942150510e+00,7.401183740777137032e+00
2.411894731395316072e+01,3.615809628901982098e+00,1.048209755776704633e+01,7.675372119309334273e+00,7.102857193057430685e+00,7.728221681039561197e+00,7.013556563649065545e+00,5.771797180588515097e+00,7.018364826522438094e+00,5.346825959636728243e+00,6.139203131990440987e+00,4.515545010438423823e+00,5.051218485505033939e+00
2.940939253241241502e+01,1.185282355275023214e+01,1.479086333100730322e+01,1.021390794034556571e+01,1.142350175857788663e+01,8.858721977936999892e+00,7.779768325071447777e+00,6.001823650803944865e+00,6.575330433389886764e+00,7.295311662836684974e+00,8.096139433906602179e+00,7.287926465424527045e+00,6.543949577676244189e+00
4.497497415310865421e+01,1.082222446800611060e+01,1.601216210284793817e+01,1.032784952088654684e+01,1.081654811554887274e+01,7.555303204551999663e+00,6.596201787815012985e+00,4.810317777962562324e+00,6.175023895130386187e+00,6.660268721283424398e+00,7.496647022381988101e+00,5.438179057077947576e+00,4.711021086599216368e+00
4.071665294485978848e+01,9.448442986100316077e+00,1.426299526175727728e+01,1.055975926816843469e+01,1.084796984850614798e+01,7.483430041768142083e+00,6.537053946578361696e+00,4.661802296478161800e+00,5.821630780858032317e+00,7.090323079999893530e+00,8.495777625808978328e+00,7.160883768132270788e+00,5.313566212999719873e+00
3.683933149708394694e+01,4.415926484012557829e+00,1.524841312242606151e+01,6.493037185634576325e+00,7.145642283252477966e+00,5.917132940429826959e+00,9.153172040994576264e+00,5.464129746519532205e+00,5.630183308980398316e+00,6.933027310411844724e+00,5.934906875763252820e+00,7.246909856695975982e+00,7.362586041749672461e+00
